occurrence_id	taxon_id	sex	life stage	locality
C33061	T23881	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55461	T23881	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33065	T23882	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56724	T23882		http://www.ebi.ac.uk/efo/EFO_0001272	
C56730	T23882		http://www.ebi.ac.uk/efo/EFO_0001272	
C33071	T23885	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57173	T23885		http://www.ebi.ac.uk/efo/EFO_0001272	
C33073	T23886	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56029	T23886	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C58638	T23886		http://www.ebi.ac.uk/efo/EFO_0001272	
C58639	T23886		http://www.ebi.ac.uk/efo/EFO_0001272	
C33083	T23893	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55462	T23893	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33086	T23895	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56584	T23895		http://www.ebi.ac.uk/efo/EFO_0001272	
C33091	T23898	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33098	T23902	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57518	T23902		http://www.ebi.ac.uk/efo/EFO_0001272	
C33159	T23947	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58845	T23947		http://www.ebi.ac.uk/efo/EFO_0001272	
C33168	T23952	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57416	T23952		http://www.ebi.ac.uk/efo/EFO_0001272	
C33189	T23966	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33202	T23972	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C59276	T23972		http://www.ebi.ac.uk/efo/EFO_0001272	
C33267	T24013	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33346	T24061	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33348	T24063	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33423	T24102	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33439	T24110	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33443	T24112	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33447	T24114	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33449	T24115	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33451	T24116	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57491	T24116		http://www.ebi.ac.uk/efo/EFO_0001272	
C33453	T24117	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56950	T24117		http://www.ebi.ac.uk/efo/EFO_0001272	
C33455	T24118	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56940	T24118		http://www.ebi.ac.uk/efo/EFO_0001272	
C33457	T24119	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33459	T24120	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58872	T24120		http://www.ebi.ac.uk/efo/EFO_0001272	
C33470	T24126	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33472	T24127	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58624	T24127		http://www.ebi.ac.uk/efo/EFO_0001272	
C33476	T24129	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33482	T24134	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56937	T24134		http://www.ebi.ac.uk/efo/EFO_0001272	
C33485	T24136	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33487	T24137	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56886	T24137		http://www.ebi.ac.uk/efo/EFO_0001272	
C33495	T24140	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56736	T24140		http://www.ebi.ac.uk/efo/EFO_0001272	
C33499	T24143	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56658	T24143		http://www.ebi.ac.uk/efo/EFO_0001272	
C33502	T24145	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56624	T24145		http://www.ebi.ac.uk/efo/EFO_0001272	
C33506	T24147	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55472	T24147	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33511	T24150	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33532	T24161	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57941	T24161		http://www.ebi.ac.uk/efo/EFO_0001272	
C33545	T24168	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56790	T24168		http://www.ebi.ac.uk/efo/EFO_0001272	
C33547	T24169	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33549	T24169	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56779	T24169		http://www.ebi.ac.uk/efo/EFO_0001272	
C58753	T24169		http://www.ebi.ac.uk/efo/EFO_0001272	
C33550	T24170	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56739	T24170		http://www.ebi.ac.uk/efo/EFO_0001272	
C33554	T24172	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56612	T24172		http://www.ebi.ac.uk/efo/EFO_0001272	
C33556	T24173	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56613	T24173		http://www.ebi.ac.uk/efo/EFO_0001272	
C33558	T24174	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56424	T24174		http://www.ebi.ac.uk/efo/EFO_0001272	
C33560	T24176	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55414	T24176	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33562	T24177	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33563	T24178	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55440	T24178	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33565	T24179	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55606	T24179	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33567	T24180	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56042	T24180	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33568	T24181	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55590	T24181	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33570	T24182	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56154	T24182	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33572	T24183	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56161	T24183	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33574	T24184	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55607	T24184	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33576	T24185	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55742	T24185	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33578	T24186	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55681	T24186	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33580	T24187	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55749	T24187	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33586	T24190	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55668	T24190	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33587	T24191	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55633	T24191	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33588	T24192	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55680	T24192	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33590	T24193	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C54964	T24193	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33592	T24194	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55741	T24194	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33611	T24204	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55216	T24204	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C59190	T24204		http://www.ebi.ac.uk/efo/EFO_0001272	
C59326	T24204		http://www.ebi.ac.uk/efo/EFO_0001272	
C33623	T24213	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55486	T24213	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33625	T24214	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33627	T24215	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55021	T24215	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33630	T24216	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33632	T24217	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55043	T24217	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33634	T24218	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55348	T24218	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33636	T24219	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33639	T24221	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55020	T24221	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33642	T24222	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33643	T24222	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33645	T24223	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33647	T24225	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55508	T24225	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33649	T24226	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55978	T24226	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33652	T24228	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33654	T24229	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33659	T24232	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33661	T24233	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33663	T24234	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55040	T24234	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33702	T24258	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33752	T24286	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56124	T24286	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33762	T24292	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55000	T24292	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33797	T24311	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55834	T24311	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33810	T24319	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55897	T24319	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33839	T24336	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33864	T24353	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58892	T24353		http://www.ebi.ac.uk/efo/EFO_0001272	
C33868	T24356	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55794	T24356	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C33869	T24357	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58885	T24357		http://www.ebi.ac.uk/efo/EFO_0001272	
C33873	T24359	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C33902	T24377	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58585	T24377		http://www.ebi.ac.uk/efo/EFO_0001272	
C33906	T24379	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57504	T24379		http://www.ebi.ac.uk/efo/EFO_0001272	
C33908	T24380	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57505	T24380		http://www.ebi.ac.uk/efo/EFO_0001272	
C33926	T24389	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56837	T24389		http://www.ebi.ac.uk/efo/EFO_0001272	
C33928	T24390	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56838	T24390		http://www.ebi.ac.uk/efo/EFO_0001272	
C33938	T24395	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57427	T24395		http://www.ebi.ac.uk/efo/EFO_0001272	
C33969	T24415	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C59018	T24415		http://www.ebi.ac.uk/efo/EFO_0001272	
C34001	T24434	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55424	T24434	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C34033	T24454	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57494	T24454		http://www.ebi.ac.uk/efo/EFO_0001272	
C34035	T24455	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34037	T24455	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58770	T24455		http://www.ebi.ac.uk/efo/EFO_0001272	
C59111	T24455		http://www.ebi.ac.uk/efo/EFO_0001272	
C34038	T24456	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34044	T24459	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58545	T24459		http://www.ebi.ac.uk/efo/EFO_0001272	
C34046	T24460	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34050	T24462	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C34052	T24463	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C34058	T24467	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34060	T24467	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55208	T24467	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C58779	T24467		http://www.ebi.ac.uk/efo/EFO_0001272	
C59152	T24467		http://www.ebi.ac.uk/efo/EFO_0001272	
C34103	T24504	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57740	T24504		http://www.ebi.ac.uk/efo/EFO_0001272	
C34127	T24520	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34139	T24525	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C34140	T24526	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C34144	T24529	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56233	T24529	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C34154	T24537	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34155	T24538	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C54980	T24538	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C58704	T24538		http://www.ebi.ac.uk/efo/EFO_0001272	
C34157	T24539	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58958	T24539		http://www.ebi.ac.uk/efo/EFO_0001272	
C34161	T24543	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57897	T24543		http://www.ebi.ac.uk/efo/EFO_0001272	
C34165	T24545	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34173	T24552	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56019	T24552	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C34175	T24553	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34184	T24560	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C34189	T24564	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57901	T24564		http://www.ebi.ac.uk/efo/EFO_0001272	
C34212	T24577	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55502	T24577	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C34213	T24578	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56389	T24578		http://www.ebi.ac.uk/efo/EFO_0001272	
C34215	T24579	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C55771	T24579	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C34224	T24585	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34236	T24592	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34238	T24593	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C59236	T24593		http://www.ebi.ac.uk/efo/EFO_0001272	
C34241	T24595	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34243	T24595		http://www.ebi.ac.uk/efo/EFO_0001272	
C57719	T24595		http://www.ebi.ac.uk/efo/EFO_0001272	
C59328	T24595		http://www.ebi.ac.uk/efo/EFO_0001272	
C34244	T24596	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56107	T24596	http://purl.obolibrary.org/obo/PATO_0000383	http://www.ebi.ac.uk/efo/EFO_0001272	
C58644	T24596		http://www.ebi.ac.uk/efo/EFO_0001272	
C34246	T24597	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58917	T24597		http://www.ebi.ac.uk/efo/EFO_0001272	
C34248	T24598	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34249	T24598	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C56942	T24598		http://www.ebi.ac.uk/efo/EFO_0001272	
C58486	T24598		http://www.ebi.ac.uk/efo/EFO_0001272	
C34251	T24599	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57892	T24599		http://www.ebi.ac.uk/efo/EFO_0001272	
C34259	T24603	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57713	T24603		http://www.ebi.ac.uk/efo/EFO_0001272	
C34263	T24605	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57894	T24605		http://www.ebi.ac.uk/efo/EFO_0001272	
C34265	T24606	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58881	T24606		http://www.ebi.ac.uk/efo/EFO_0001272	
C34267	T24607	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34271	T24609	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57606	T24609		http://www.ebi.ac.uk/efo/EFO_0001272	
C34273	T24610	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57951	T24610		http://www.ebi.ac.uk/efo/EFO_0001272	
C34277	T24612	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57942	T24612		http://www.ebi.ac.uk/efo/EFO_0001272	
C34281	T24614	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58747	T24614		http://www.ebi.ac.uk/efo/EFO_0001272	
C34285	T24616	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34289	T24618	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34296	T24621	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34298	T24622	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C58914	T24622		http://www.ebi.ac.uk/efo/EFO_0001272	
C34302	T24624	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57727	T24624		http://www.ebi.ac.uk/efo/EFO_0001272	
C34307	T24626	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C57251	T24626		http://www.ebi.ac.uk/efo/EFO_0001272	
C34311	T24628	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C59163	T24628		http://www.ebi.ac.uk/efo/EFO_0001272	
C34313	T24629	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
C34314	T24629	http://purl.obolibrary.org/obo/PATO_0000384	http://www.ebi.ac.uk/efo/EFO_0001272	
